commodity,signal,confidence,timestamp
surat(guj),high volatility,0.01,2015-02-01
surat(guj),high volatility,0.05,2015-03-01
surat(guj),price falling,0.23,2015-04-01
surat(guj),demand rising,0.22,2015-05-01
surat(guj),demand rising,0.26,2015-06-01
surat(guj),demand rising,0.24,2015-07-01
surat(guj),demand rising,0.86,2015-08-01
surat(guj),demand rising,0.14,2015-09-01
surat(guj),price falling,0.35,2015-10-01
surat(guj),price falling,0.12,2015-11-01
surat(guj),price falling,0.41,2015-12-01
surat(guj),price falling,0.16,2016-01-01
surat(guj),price falling,0.21,2016-02-01
trivendrum,price falling,0.05,2005-02-01
trivendrum,price falling,0.14,2005-04-01
trivendrum,demand rising,0.05,2005-05-01
trivendrum,price falling,0.08,2005-06-01
trivendrum,demand rising,0.21,2005-07-01
trivendrum,demand rising,0.22,2005-08-01
trivendrum,demand rising,0.8,2005-09-01
trivendrum,high volatility,0.03,2005-10-01
trivendrum,demand rising,0.11,2005-11-01
trivendrum,price falling,0.43,2005-12-01
trivendrum,price falling,0.2,2006-01-01
trivendrum,high volatility,0.04,2006-02-01
trivendrum,price falling,0.32,2006-03-01
trivendrum,demand rising,0.19,2006-04-01
trivendrum,price falling,0.35,2006-05-01
trivendrum,high volatility,0.03,2006-06-01
trivendrum,demand rising,0.52,2006-07-01
trivendrum,demand rising,0.22,2006-08-01
trivendrum,high volatility,0.0,2006-09-01
trivendrum,demand rising,0.05,2006-10-01
trivendrum,demand rising,0.18,2006-11-01
trivendrum,demand rising,0.23,2006-12-01
trivendrum,demand rising,0.39,2007-01-01
trivendrum,price falling,0.08,2007-02-01
trivendrum,price falling,0.39,2007-03-01
trivendrum,demand rising,0.09,2007-04-01
trivendrum,price falling,0.05,2007-05-01
trivendrum,demand rising,0.3,2007-06-01
trivendrum,demand rising,0.14,2007-07-01
trivendrum,price falling,0.08,2007-08-01
trivendrum,demand rising,0.53,2007-09-01
trivendrum,price falling,0.16,2007-11-01
trivendrum,price falling,0.1,2007-12-01
trivendrum,price falling,0.19,2008-01-01
trivendrum,price falling,0.35,2008-02-01
trivendrum,high volatility,0.0,2008-03-01
trivendrum,high volatility,0.0,2008-04-01
trivendrum,high volatility,0.0,2008-05-01
trivendrum,demand rising,0.55,2008-07-01
trivendrum,high volatility,0.01,2008-08-01
trivendrum,demand rising,0.07,2008-09-01
trivendrum,price falling,0.09,2008-10-01
trivendrum,demand rising,0.5,2008-11-01
trivendrum,price falling,0.12,2009-02-01
trivendrum,demand rising,0.42,2010-10-01
trivendrum,high volatility,0.0,2010-11-01
trivendrum,price falling,0.19,2013-04-01
trivendrum,price falling,0.06,2013-05-01
trivendrum,demand rising,0.34,2013-06-01
trivendrum,high volatility,0.04,2013-07-01
trivendrum,demand rising,1.99,2013-10-01
trivendrum,price falling,0.44,2015-07-01
trivendrum,demand rising,0.28,2015-08-01
udaipur(raj),price falling,0.34,2009-12-01
udaipur(raj),price falling,0.28,2010-03-01
udaipur(raj),price falling,0.31,2010-04-01
udaipur(raj),price falling,0.08,2010-05-01
udaipur(raj),demand rising,0.25,2010-06-01
udaipur(raj),demand rising,0.24,2010-07-01
udaipur(raj),high volatility,0.0,2010-08-01
udaipur(raj),demand rising,0.38,2010-09-01
udaipur(raj),demand rising,0.51,2010-10-01
udaipur(raj),high volatility,0.04,2010-11-01
udaipur(raj),demand rising,0.17,2010-12-01
udaipur(raj),demand rising,0.4,2011-01-01
udaipur(raj),price falling,0.52,2011-02-01
udaipur(raj),price falling,0.59,2011-03-01
udaipur(raj),price falling,0.19,2011-04-01
udaipur(raj),high volatility,0.0,2011-05-01
udaipur(raj),high volatility,0.05,2011-06-01
udaipur(raj),demand rising,0.59,2011-07-01
udaipur(raj),demand rising,0.08,2011-08-01
udaipur(raj),demand rising,0.29,2011-09-01
udaipur(raj),high volatility,0.02,2011-10-01
udaipur(raj),price falling,0.12,2011-11-01
udaipur(raj),price falling,0.29,2011-12-01
udaipur(raj),price falling,0.27,2012-01-01
udaipur(raj),price falling,0.11,2012-02-01
udaipur(raj),demand rising,0.07,2012-03-01
udaipur(raj),demand rising,0.07,2012-04-01
udaipur(raj),price falling,0.11,2012-05-01
udaipur(raj),high volatility,0.0,2012-06-01
udaipur(raj),demand rising,0.31,2012-07-01
udaipur(raj),price falling,0.06,2012-08-01
udaipur(raj),demand rising,0.14,2012-09-01
udaipur(raj),demand rising,0.4,2012-10-01
udaipur(raj),demand rising,0.26,2012-11-01
udaipur(raj),high volatility,0.04,2012-12-01
udaipur(raj),demand rising,0.07,2013-01-01
udaipur(raj),demand rising,0.09,2013-02-01
udaipur(raj),price falling,0.19,2013-03-01
udaipur(raj),price falling,0.2,2013-04-01
udaipur(raj),price falling,0.13,2013-05-01
udaipur(raj),demand rising,0.46,2013-06-01
udaipur(raj),demand rising,1.01,2013-07-01
udaipur(raj),demand rising,0.67,2013-08-01
udaipur(raj),demand rising,0.65,2013-09-01
udaipur(raj),price falling,0.32,2013-10-01
udaipur(raj),price falling,0.23,2013-11-01
udaipur(raj),price falling,0.51,2013-12-01
udaipur(raj),price falling,0.27,2014-01-01
udaipur(raj),price falling,0.3,2014-02-01
udaipur(raj),demand rising,0.18,2014-03-01
udaipur(raj),high volatility,0.01,2014-04-01
udaipur(raj),high volatility,0.02,2014-05-01
udaipur(raj),demand rising,0.21,2014-06-01
udaipur(raj),demand rising,0.74,2014-07-01
udaipur(raj),high volatility,0.02,2014-08-01
udaipur(raj),demand rising,0.19,2014-09-01
udaipur(raj),price falling,0.19,2014-10-01
udaipur(raj),price falling,0.16,2014-11-01
udaipur(raj),demand rising,0.14,2014-12-01
udaipur(raj),price falling,0.25,2015-01-01
udaipur(raj),demand rising,0.12,2015-02-01
udaipur(raj),demand rising,0.1,2015-03-01
udaipur(raj),price falling,0.13,2015-04-01
udaipur(raj),demand rising,0.35,2015-06-01
udaipur(raj),demand rising,1.59,2015-09-01
udaipur(raj),price falling,0.36,2015-10-01
udaipur(raj),price falling,0.37,2015-11-01
udaipur(raj),price falling,0.39,2015-12-01
udaipur(raj),high volatility,0.01,2016-01-01
udaipur(raj),price falling,0.22,2016-02-01
ujjain(mp),price falling,0.15,2005-02-01
ujjain(mp),price falling,0.18,2005-04-01
ujjain(mp),price falling,0.12,2005-05-01
ujjain(mp),demand rising,0.11,2005-06-01
ujjain(mp),demand rising,0.06,2005-07-01
ujjain(mp),demand rising,0.57,2005-08-01
ujjain(mp),demand rising,0.94,2005-09-01
ujjain(mp),demand rising,0.19,2005-10-01
ujjain(mp),high volatility,0.02,2005-11-01
ujjain(mp),price falling,0.22,2005-12-01
ujjain(mp),price falling,0.33,2006-01-01
ujjain(mp),price falling,0.23,2006-02-01
ujjain(mp),price falling,0.13,2006-03-01
ujjain(mp),price falling,0.21,2006-04-01
ujjain(mp),high volatility,0.04,2006-05-01
ujjain(mp),demand rising,0.13,2006-06-01
ujjain(mp),high volatility,0.04,2006-07-01
ujjain(mp),high volatility,0.01,2006-08-01
ujjain(mp),price falling,0.07,2006-09-01
ujjain(mp),demand rising,0.33,2006-10-01
ujjain(mp),price falling,0.09,2006-11-01
ujjain(mp),demand rising,0.65,2006-12-01
ujjain(mp),demand rising,0.93,2007-01-01
ujjain(mp),price falling,0.08,2007-02-01
ujjain(mp),price falling,0.13,2007-03-01
ujjain(mp),price falling,0.31,2007-04-01
ujjain(mp),price falling,0.26,2007-05-01
ujjain(mp),demand rising,0.48,2007-06-01
ujjain(mp),demand rising,0.21,2009-09-01
ujjain(mp),demand rising,1.05,2009-10-01
ujjain(mp),price falling,0.37,2009-11-01
ujjain(mp),price falling,0.43,2012-01-01
ujjain(mp),demand rising,0.32,2012-02-01
ujjain(mp),price falling,0.08,2013-04-01
ujjain(mp),price falling,0.07,2013-05-01
ujjain(mp),demand rising,0.46,2013-06-01
ujjain(mp),demand rising,0.79,2013-07-01
ujjain(mp),demand rising,0.93,2013-08-01
ujjain(mp),price falling,0.77,2014-02-01
ujjain(mp),demand rising,0.4,2014-06-01
ujjain(mp),demand rising,0.5,2014-11-01
ujjain(mp),demand rising,2.33,2015-09-01
vani(ms),demand rising,0.15,2007-02-01
vani(ms),price falling,0.41,2007-03-01
vani(ms),price falling,0.28,2007-04-01
vani(ms),demand rising,0.19,2007-05-01
vani(ms),demand rising,0.58,2007-06-01
vani(ms),demand rising,0.07,2007-07-01
vani(ms),demand rising,0.54,2007-08-01
vani(ms),demand rising,0.1,2007-09-01
vani(ms),high volatility,0.0,2007-10-01
vani(ms),price falling,0.41,2007-11-01
vani(ms),price falling,0.48,2007-12-01
vani(ms),price falling,0.4,2008-01-01
vani(ms),price falling,0.09,2008-02-01
vani(ms),demand rising,0.2,2008-03-01
vani(ms),demand rising,0.28,2008-06-01
vani(ms),demand rising,0.35,2008-07-01
vani(ms),demand rising,1.5,2009-01-01
vani(ms),price falling,0.12,2009-02-01
vani(ms),price falling,0.31,2009-03-01
vani(ms),price falling,0.41,2009-04-01
vani(ms),demand rising,0.07,2009-05-01
vani(ms),demand rising,0.41,2009-06-01
vani(ms),price falling,0.12,2009-07-01
vani(ms),demand rising,0.09,2009-08-01
vani(ms),high volatility,0.02,2009-09-01
vani(ms),demand rising,1.11,2009-10-01
vani(ms),demand rising,0.25,2009-11-01
vani(ms),price falling,0.23,2009-12-01
vani(ms),high volatility,0.0,2010-01-01
vani(ms),price falling,0.21,2010-02-01
vani(ms),price falling,0.39,2010-03-01
vani(ms),price falling,0.12,2010-04-01
vani(ms),high volatility,0.03,2010-05-01
vani(ms),demand rising,0.21,2010-06-01
vani(ms),high volatility,0.02,2010-07-01
vani(ms),demand rising,0.21,2010-08-01
vani(ms),demand rising,0.64,2010-09-01
vani(ms),demand rising,0.08,2010-10-01
vani(ms),demand rising,0.97,2010-11-01
vani(ms),demand rising,0.05,2010-12-01
vani(ms),price falling,0.19,2011-01-01
vani(ms),price falling,0.58,2011-02-01
vani(ms),price falling,0.51,2011-03-01
vani(ms),demand rising,0.06,2011-04-01
vani(ms),demand rising,0.13,2011-05-01
vani(ms),demand rising,0.18,2011-06-01
vani(ms),demand rising,0.13,2011-07-01
vani(ms),demand rising,0.27,2011-08-01
vani(ms),price falling,0.06,2011-09-01
vani(ms),price falling,0.15,2011-10-01
vani(ms),price falling,0.17,2011-11-01
vani(ms),price falling,0.24,2011-12-01
vani(ms),price falling,0.4,2012-01-01
vani(ms),high volatility,0.02,2012-02-01
vani(ms),demand rising,0.11,2012-04-01
vani(ms),demand rising,0.08,2012-05-01
vani(ms),demand rising,0.16,2012-06-01
vani(ms),demand rising,0.11,2012-07-01
vani(ms),high volatility,0.05,2012-09-01
vani(ms),demand rising,1.74,2012-12-01
vani(ms),demand rising,0.12,2013-01-01
vani(ms),price falling,0.33,2013-03-01
vani(ms),demand rising,0.08,2013-05-01
vani(ms),demand rising,0.26,2013-06-01
vani(ms),demand rising,0.74,2013-07-01
vani(ms),demand rising,0.6,2013-08-01
vani(ms),demand rising,0.17,2013-09-01
vani(ms),price falling,0.68,2014-09-01
vani(ms),demand rising,0.14,2014-10-01
vani(ms),high volatility,0.02,2014-12-01
vani(ms),price falling,0.22,2015-01-01
vani(ms),demand rising,0.23,2015-02-01
vani(ms),high volatility,0.0,2015-06-01
vani(ms),demand rising,0.42,2015-07-01
vani(ms),demand rising,0.87,2015-08-01
vani(ms),demand rising,0.07,2015-09-01
vani(ms),price falling,0.26,2015-10-01
vani(ms),price falling,0.41,2015-11-01
vani(ms),price falling,0.41,2015-12-01
vani(ms),price falling,0.07,2016-01-01
vani(ms),price falling,0.32,2016-02-01
varanasi(up),price falling,0.17,2005-03-01
varanasi(up),demand rising,0.13,2005-04-01
varanasi(up),price falling,0.09,2005-05-01
varanasi(up),price falling,0.05,2005-06-01
varanasi(up),high volatility,0.04,2005-07-01
varanasi(up),demand rising,0.22,2005-08-01
varanasi(up),demand rising,1.14,2005-09-01
varanasi(up),demand rising,0.41,2005-10-01
varanasi(up),demand rising,0.24,2005-11-01
varanasi(up),price falling,0.45,2005-12-01
varanasi(up),price falling,0.37,2006-01-01
varanasi(up),price falling,0.16,2006-02-01
varanasi(up),price falling,0.23,2006-03-01
varanasi(up),price falling,0.12,2006-04-01
varanasi(up),high volatility,0.01,2006-05-01
varanasi(up),price falling,0.11,2006-06-01
varanasi(up),demand rising,0.35,2006-07-01
varanasi(up),demand rising,0.37,2006-08-01
varanasi(up),high volatility,0.02,2006-09-01
varanasi(up),demand rising,0.06,2006-10-01
varanasi(up),demand rising,0.14,2006-11-01
varanasi(up),demand rising,0.14,2006-12-01
varanasi(up),demand rising,0.51,2007-01-01
varanasi(up),demand rising,0.19,2007-02-01
varanasi(up),price falling,0.3,2007-03-01
varanasi(up),price falling,0.08,2007-04-01
varanasi(up),price falling,0.33,2007-05-01
varanasi(up),demand rising,0.06,2007-06-01
varanasi(up),demand rising,0.63,2007-07-01
varanasi(up),demand rising,0.43,2007-08-01
varanasi(up),demand rising,0.06,2007-09-01
varanasi(up),demand rising,0.17,2007-10-01
varanasi(up),price falling,0.2,2007-11-01
varanasi(up),price falling,0.58,2007-12-01
varanasi(up),price falling,0.13,2008-01-01
varanasi(up),price falling,0.15,2008-02-01
varanasi(up),high volatility,0.01,2008-04-01
varanasi(up),high volatility,0.02,2008-05-01
varanasi(up),price falling,0.1,2008-06-01
varanasi(up),demand rising,1.03,2008-08-01
varanasi(up),demand rising,0.09,2008-09-01
varanasi(up),high volatility,0.04,2008-10-01
varanasi(up),demand rising,0.2,2008-11-01
varanasi(up),demand rising,0.12,2008-12-01
varanasi(up),demand rising,0.32,2009-01-01
varanasi(up),price falling,0.1,2009-02-01
varanasi(up),price falling,0.25,2009-03-01
varanasi(up),price falling,0.2,2009-04-01
varanasi(up),price falling,0.15,2009-05-01
varanasi(up),demand rising,0.08,2009-06-01
varanasi(up),demand rising,0.24,2009-07-01
varanasi(up),price falling,0.07,2009-09-01
varanasi(up),demand rising,0.61,2009-10-01
varanasi(up),demand rising,0.44,2009-11-01
varanasi(up),price falling,0.24,2010-02-01
varanasi(up),price falling,0.51,2010-04-01
varanasi(up),price falling,0.19,2010-05-01
varanasi(up),high volatility,0.05,2010-06-01
varanasi(up),demand rising,0.32,2010-07-01
varanasi(up),demand rising,0.19,2010-08-01
varanasi(up),demand rising,0.18,2010-09-01
varanasi(up),demand rising,0.26,2010-10-01
varanasi(up),price falling,0.08,2010-12-01
varanasi(up),demand rising,0.64,2011-01-01
varanasi(up),price falling,0.39,2011-02-01
varanasi(up),price falling,0.41,2011-07-01
varanasi(up),demand rising,0.16,2011-12-01
varanasi(up),price falling,0.28,2012-04-01
varanasi(up),price falling,0.05,2012-07-01
varanasi(up),demand rising,0.21,2012-09-01
varanasi(up),demand rising,0.76,2013-01-01
varanasi(up),demand rising,0.33,2013-02-01
varanasi(up),price falling,0.24,2013-03-01
varanasi(up),demand rising,1.83,2013-09-01
varanasi(up),price falling,0.46,2014-07-01
varanasi(up),price falling,0.12,2014-09-01
varanasi(up),high volatility,0.04,2014-10-01
varanasi(up),high volatility,0.0,2014-11-01
varanasi(up),price falling,0.09,2014-12-01
varanasi(up),high volatility,0.03,2015-01-01
varanasi(up),high volatility,0.05,2015-02-01
varanasi(up),demand rising,0.06,2015-03-01
varanasi(up),high volatility,0.02,2015-04-01
varanasi(up),price falling,0.08,2015-05-01
varanasi(up),high volatility,0.05,2015-06-01
varanasi(up),demand rising,0.14,2015-07-01
varanasi(up),demand rising,0.68,2015-08-01
varanasi(up),demand rising,0.42,2015-09-01
varanasi(up),price falling,0.16,2015-10-01
varanasi(up),price falling,0.26,2015-11-01
varanasi(up),price falling,0.32,2015-12-01
varanasi(up),price falling,0.16,2016-01-01
varanasi(up),high volatility,0.03,2016-02-01
yeola(ms),price falling,0.13,2004-02-01
yeola(ms),price falling,0.51,2004-03-01
yeola(ms),price falling,0.18,2004-04-01
yeola(ms),demand rising,0.08,2004-05-01
yeola(ms),demand rising,0.23,2004-06-01
yeola(ms),high volatility,0.0,2004-07-01
yeola(ms),demand rising,0.1,2004-08-01
yeola(ms),price falling,0.06,2004-09-01
yeola(ms),demand rising,0.32,2004-10-01
yeola(ms),price falling,0.32,2004-11-01
yeola(ms),price falling,0.14,2004-12-01
yeola(ms),price falling,0.16,2005-01-01
yeola(ms),high volatility,0.02,2005-02-01
yeola(ms),price falling,0.23,2005-03-01
yeola(ms),demand rising,0.13,2005-04-01
yeola(ms),price falling,0.09,2005-05-01
yeola(ms),demand rising,0.5,2005-06-01
yeola(ms),demand rising,0.3,2005-07-01
yeola(ms),demand rising,0.78,2005-08-01
yeola(ms),demand rising,0.35,2005-09-01
yeola(ms),demand rising,0.34,2005-10-01
yeola(ms),price falling,0.12,2005-11-01
yeola(ms),price falling,0.57,2005-12-01
yeola(ms),price falling,0.38,2006-01-01
yeola(ms),price falling,0.27,2006-02-01
yeola(ms),price falling,0.32,2006-03-01
yeola(ms),demand rising,0.43,2006-04-01
yeola(ms),price falling,0.2,2006-05-01
yeola(ms),demand rising,0.32,2006-06-01
yeola(ms),demand rising,0.37,2006-07-01
yeola(ms),demand rising,0.1,2006-08-01
yeola(ms),price falling,0.06,2006-09-01
yeola(ms),demand rising,0.11,2006-10-01
yeola(ms),demand rising,0.46,2006-11-01
yeola(ms),demand rising,0.26,2006-12-01
yeola(ms),demand rising,0.51,2007-01-01
yeola(ms),demand rising,0.13,2007-02-01
yeola(ms),price falling,0.4,2007-03-01
yeola(ms),price falling,0.29,2007-04-01
yeola(ms),high volatility,0.02,2007-05-01
yeola(ms),demand rising,1.0,2007-06-01
yeola(ms),high volatility,0.04,2007-07-01
yeola(ms),demand rising,0.46,2007-08-01
yeola(ms),demand rising,0.21,2007-09-01
yeola(ms),price falling,0.06,2007-10-01
yeola(ms),price falling,0.48,2007-11-01
yeola(ms),price falling,0.45,2007-12-01
yeola(ms),price falling,0.45,2008-01-01
yeola(ms),high volatility,0.02,2008-02-01
yeola(ms),demand rising,0.33,2008-03-01
yeola(ms),price falling,0.11,2008-04-01
yeola(ms),price falling,0.3,2008-05-01
yeola(ms),demand rising,0.84,2008-06-01
yeola(ms),demand rising,0.98,2008-07-01
yeola(ms),demand rising,0.11,2008-08-01
yeola(ms),price falling,0.26,2008-09-01
yeola(ms),high volatility,0.02,2008-10-01
yeola(ms),demand rising,0.67,2008-11-01
yeola(ms),high volatility,0.04,2008-12-01
yeola(ms),demand rising,0.22,2009-01-01
yeola(ms),price falling,0.12,2009-02-01
yeola(ms),price falling,0.35,2009-03-01
yeola(ms),price falling,0.33,2009-04-01
yeola(ms),high volatility,0.04,2009-05-01
yeola(ms),demand rising,0.44,2009-06-01
yeola(ms),price falling,0.06,2009-07-01
yeola(ms),demand rising,0.12,2009-08-01
yeola(ms),high volatility,0.01,2009-09-01
yeola(ms),demand rising,1.08,2009-10-01
yeola(ms),demand rising,0.06,2009-11-01
yeola(ms),price falling,0.28,2009-12-01
yeola(ms),high volatility,0.04,2010-01-01
yeola(ms),price falling,0.08,2010-02-01
yeola(ms),price falling,0.43,2010-03-01
yeola(ms),price falling,0.16,2010-04-01
yeola(ms),high volatility,0.02,2010-05-01
yeola(ms),demand rising,0.18,2010-06-01
yeola(ms),demand rising,0.18,2010-07-01
yeola(ms),demand rising,0.33,2010-08-01
yeola(ms),demand rising,0.57,2010-09-01
yeola(ms),demand rising,0.07,2010-10-01
yeola(ms),demand rising,0.5,2010-11-01
yeola(ms),price falling,0.13,2010-12-01
yeola(ms),demand rising,0.23,2011-01-01
yeola(ms),price falling,0.62,2011-02-01
yeola(ms),price falling,0.51,2011-03-01
yeola(ms),price falling,0.21,2011-04-01
yeola(ms),demand rising,0.45,2011-05-01
yeola(ms),demand rising,0.42,2011-06-01
yeola(ms),demand rising,0.18,2011-07-01
yeola(ms),demand rising,0.33,2011-08-01
yeola(ms),price falling,0.07,2011-09-01
yeola(ms),price falling,0.19,2011-10-01
yeola(ms),price falling,0.24,2011-11-01
